user_id,session_id,article_id,article_rank,click,time_spent
615,3,46280,7,0,0
615,3,38631,8,1,22
615,3,46042,9,1,18
615,3,28983,10,1,18
616,1,84705,1,0,0
616,1,12524,2,0,0
616,1,36793,3,0,0
616,1,147870,4,0,0
616,1,61209,5,1,20
616,1,12288,6,0,0
616,1,108379,7,0,0
616,1,36949,8,0,0
616,1,109082,9,0,0
616,1,106737,10,0,0
616,2,82248,1,1,20
616,2,86775,2,1,148
616,2,146222,3,1,18
616,2,119902,4,1,16
616,2,64123,5,1,19
616,2,73768,6,1,22
616,2,41569,7,1,16
616,2,115159,8,1,157
616,2,114873,9,1,17
616,2,132453,10,0,0
616,3,26536,1,1,144
616,3,58362,2,1,21
616,3,147486,3,1,129
616,3,3869,4,1,15
616,3,76529,5,1,14
616,3,81021,6,0,0
616,3,55988,7,1,26
616,3,91421,8,0,0
616,3,57775,9,1,25
616,3,11720,10,0,0
616,4,90192,1,1,25
616,4,49561,2,0,0
616,4,73089,3,1,18
616,4,38293,4,1,21
616,4,122151,5,1,25
616,4,105707,6,0,0
616,4,40461,7,1,13
616,4,77248,8,0,0
616,4,140436,9,1,14
616,4,120577,10,0,0
616,5,2608,1,0,0
616,5,77083,2,0,0
616,5,145102,3,0,0
616,5,94019,4,1,30
616,5,98050,5,0,0
616,5,100639,6,1,147
616,5,26616,7,1,148
616,5,125216,8,1,18
616,5,57793,9,0,0
616,5,71997,10,1,141
617,1,36751,1,0,0
617,1,135875,2,0,0
617,1,71599,3,0,0
617,1,9430,4,1,154
617,1,30769,5,0,0
617,1,137773,6,0,0
617,1,30441,7,0,0
617,1,51162,8,0,0
617,1,41660,9,1,13
617,1,135278,10,0,0
617,2,105260,1,1,16
617,2,122353,2,1,19
617,2,81632,3,0,0
617,2,6984,4,1,17
617,2,70529,5,1,143
617,2,129329,6,1,21
617,2,67892,7,0,0
617,2,52577,8,0,0
617,2,81149,9,1,20
617,2,37345,10,1,28
618,1,107860,1,1,14
618,1,39,2,0,0
618,1,139080,3,1,161
618,1,64974,4,1,8
618,1,66002,5,0,0
618,1,80149,6,1,14
618,1,57113,7,1,27
618,1,3444,8,1,23
618,1,101557,9,1,13
618,1,93757,10,1,9
618,2,139480,1,1,23
618,2,35481,2,1,29
618,2,115656,3,1,17
618,2,126359,4,1,145
618,2,114262,5,0,0
618,2,23859,6,1,17
618,2,118615,7,1,26
618,2,76127,8,1,21
618,2,70109,9,1,14
618,2,67532,10,0,0
618,3,73967,1,1,19
618,3,107653,2,0,0
618,3,40695,3,1,19
618,3,56011,4,1,29
618,3,43135,5,1,18
618,3,125284,6,0,0
618,3,80021,7,0,0
618,3,10363,8,1,22
618,3,115263,9,0,0
618,3,138975,10,1,17
619,1,86232,1,0,0
619,1,54820,2,1,12
619,1,45808,3,0,0
619,1,27566,4,0,0
619,1,49398,5,1,22
619,1,143568,6,0,0
619,1,130956,7,1,18
619,1,128123,8,1,18
619,1,25232,9,0,0
619,1,141437,10,0,0
619,2,87572,1,0,0
619,2,112431,2,0,0
619,2,79134,3,0,0
619,2,88421,4,0,0
619,2,56431,5,1,13
619,2,45144,6,0,0
619,2,37523,7,0,0
619,2,31745,8,0,0
619,2,65054,9,0,0
619,2,14471,10,0,0
619,3,126155,1,1,13
619,3,111061,2,1,27
619,3,2000,3,1,160
619,3,147438,4,1,16
619,3,9993,5,1,22
619,3,30283,6,1,18
619,3,23572,7,0,0
619,3,143887,8,1,15
619,3,86002,9,1,16
619,3,44998,10,1,17
619,4,140394,1,1,151
619,4,196,2,1,24
619,4,103194,3,1,9
619,4,77528,4,1,19
619,4,124102,5,1,18
619,4,142113,6,1,20
619,4,45081,7,1,19
619,4,143802,8,1,20
619,4,137592,9,1,151
619,4,67567,10,1,25
619,5,19561,1,0,0
619,5,136270,2,0,0
619,5,10104,3,0,0
619,5,5264,4,0,0
619,5,33623,5,0,0
619,5,145120,6,0,0
619,5,81423,7,0,0
619,5,47566,8,1,17
619,5,132383,9,0,0
619,5,20219,10,0,0
620,1,85407,1,0,0
620,1,67510,2,0,0
620,1,60708,3,0,0
620,1,91997,4,1,22
620,1,40621,5,0,0
620,1,89182,6,0,0
620,1,66644,7,0,0
620,1,71468,8,0,0
620,1,70045,9,0,0
620,1,76903,10,1,16
620,2,71664,1,0,0
620,2,21015,2,0,0
620,2,64592,3,0,0
620,2,114432,4,0,0
620,2,112506,5,0,0
620,2,14774,6,1,16
620,2,8601,7,1,14
620,2,68520,8,0,0
620,2,92987,9,0,0
620,2,136654,10,0,0
621,1,103812,1,0,0
621,1,4264,2,0,0
621,1,128499,3,0,0
621,1,48501,4,1,18
621,1,114294,5,1,16
621,1,51755,6,0,0
621,1,20156,7,0,0
621,1,105875,8,0,0
621,1,9867,9,0,0
621,1,82936,10,1,124
621,2,112228,1,0,0
621,2,22687,2,0,0
621,2,41553,3,0,0
621,2,70873,4,0,0
621,2,140956,5,1,158
621,2,5874,6,1,17
621,2,140286,7,0,0
621,2,125501,8,0,0
621,2,52425,9,1,163
621,2,142676,10,0,0
621,3,136355,1,1,172
621,3,126694,2,1,17
621,3,8708,3,1,13
621,3,115580,4,1,21
621,3,80202,5,1,153
621,3,67194,6,1,19
621,3,31557,7,1,20
621,3,50811,8,1,143
621,3,140190,9,1,21
621,3,76316,10,1,23
621,4,65821,1,1,167
621,4,132361,2,1,22
621,4,84882,3,1,23
621,4,12045,4,0,0
621,4,62600,5,0,0
621,4,96713,6,0,0
621,4,126839,7,0,0
621,4,142985,8,0,0
621,4,83930,9,1,171
621,4,60341,10,1,14
622,1,39697,1,1,31
622,1,18746,2,1,16
622,1,138865,3,1,19
622,1,12764,4,0,0
622,1,43765,5,1,28
622,1,101967,6,1,24
622,1,80820,7,1,21
622,1,40243,8,1,17
622,1,17432,9,1,33
622,1,48860,10,0,0
623,1,36279,1,0,0
623,1,60481,2,0,0
623,1,1338,3,0,0
623,1,126763,4,0,0
623,1,90849,5,0,0
623,1,114174,6,0,0
623,1,116608,7,0,0
623,1,33283,8,0,0
623,1,73260,9,0,0
623,1,148724,10,0,0
623,2,125557,1,1,150
623,2,82115,2,0,0
623,2,90440,3,0,0
623,2,9109,4,0,0
623,2,17068,5,0,0
623,2,132950,6,1,19
623,2,147494,7,0,0
623,2,131809,8,1,25
623,2,32362,9,1,21
623,2,137620,10,0,0
623,3,121713,1,0,0
623,3,105322,2,0,0
623,3,21246,3,0,0
623,3,62962,4,0,0
623,3,55218,5,0,0
623,3,130461,6,0,0
623,3,89492,7,0,0
623,3,122931,8,1,23
623,3,21591,9,1,20
623,3,89434,10,0,0
624,1,69055,1,0,0
624,1,143557,2,1,22
624,1,7691,3,1,34
624,1,116312,4,0,0
624,1,128173,5,1,169
624,1,112094,6,1,15
624,1,125195,7,0,0
624,1,84250,8,0,0
624,1,124678,9,0,0
624,1,25098,10,1,18
624,2,80027,1,1,174
624,2,125727,2,1,19
624,2,38406,3,1,17
624,2,114455,4,1,13
624,2,125094,5,1,19
624,2,62219,6,1,22
624,2,15354,7,0,0
624,2,19644,8,0,0
624,2,110606,9,1,20
624,2,100561,10,1,17
624,3,137789,1,0,0
624,3,124884,2,0,0
624,3,8530,3,0,0
624,3,5652,4,0,0
624,3,16870,5,0,0
624,3,99562,6,0,0
624,3,128289,7,0,0
624,3,119762,8,0,0
624,3,37890,9,0,0
624,3,11847,10,0,0
625,1,59544,1,1,13
625,1,118085,2,0,0
625,1,88121,3,0,0
625,1,89217,4,1,21
625,1,129952,5,0,0
625,1,131951,6,0,0
625,1,31167,7,0,0
625,1,112781,8,0,0
625,1,47108,9,0,0
625,1,89390,10,0,0
625,2,7794,1,0,0
625,2,114005,2,0,0
625,2,135629,3,1,20
625,2,122070,4,0,0
625,2,96500,5,1,143
625,2,14070,6,1,25
625,2,73356,7,0,0
625,2,5498,8,1,22
625,2,105484,9,1,23
625,2,18958,10,1,26
625,3,78224,1,0,0
625,3,68923,2,1,15
625,3,112039,3,0,0
625,3,7099,4,1,18
625,3,40592,5,0,0
625,3,566,6,0,0
625,3,104874,7,1,19
625,3,57109,8,0,0
625,3,67193,9,0,0
625,3,113657,10,0,0
626,1,10436,1,0,0
626,1,124073,2,0,0
626,1,16738,3,0,0
626,1,44805,4,1,23
626,1,76122,5,0,0
626,1,25154,6,0,0
626,1,98959,7,1,153
626,1,106431,8,1,20
626,1,109287,9,0,0
626,1,71691,10,1,15
626,2,52266,1,1,25
626,2,25575,2,1,23
626,2,57291,3,0,0
626,2,6859,4,1,19
626,2,143516,5,1,165
626,2,129949,6,1,22
626,2,129517,7,1,163
626,2,141529,8,0,0
626,2,67830,9,1,17
626,2,81723,10,1,17
626,3,48676,1,0,0
626,3,140767,2,0,0
626,3,48864,3,0,0
626,3,31549,4,0,0
626,3,122632,5,1,19
626,3,62811,6,0,0
626,3,138840,7,0,0
626,3,5753,8,1,23
626,3,102249,9,0,0
626,3,133604,10,0,0
626,4,15135,1,0,0
626,4,14265,2,1,11
626,4,104484,3,0,0
626,4,77448,4,0,0
626,4,66926,5,1,22
626,4,91659,6,1,21
626,4,108792,7,0,0
626,4,15855,8,0,0
626,4,53683,9,0,0
626,4,27633,10,0,0
626,5,63512,1,0,0
626,5,43702,2,0,0
626,5,99660,3,1,147
626,5,66151,4,1,13
626,5,44370,5,0,0
626,5,91843,6,0,0
626,5,93182,7,1,142
626,5,46494,8,0,0
626,5,17098,9,0,0
626,5,54772,10,1,16
627,1,51281,1,0,0
627,1,7658,2,0,0
627,1,49038,3,1,16
627,1,120473,4,1,25
627,1,77473,5,0,0
627,1,119765,6,0,0
627,1,140737,7,0,0
627,1,33825,8,1,22
627,1,134973,9,1,19
627,1,92601,10,1,12
627,2,60204,1,0,0
627,2,116952,2,0,0
627,2,118407,3,0,0
627,2,63013,4,0,0
627,2,109805,5,0,0
627,2,61594,6,1,24
627,2,64850,7,0,0
627,2,48904,8,1,23
627,2,142286,9,0,0
627,2,16068,10,0,0
627,3,109247,1,0,0
627,3,103606,2,0,0
627,3,9357,3,0,0
627,3,7665,4,1,23
627,3,28852,5,1,13
627,3,62173,6,1,31
627,3,64579,7,0,0
627,3,124953,8,1,26
627,3,83218,9,0,0
627,3,29609,10,0,0
627,4,62759,1,0,0
627,4,38077,2,1,19
627,4,1488,3,0,0
627,4,93502,4,1,26
627,4,69881,5,0,0
627,4,60779,6,0,0
627,4,27927,7,0,0
627,4,46306,8,0,0
627,4,124560,9,0,0
627,4,10615,10,0,0
628,1,25943,1,0,0
628,1,102487,2,1,15
628,1,143194,3,0,0
628,1,132664,4,0,0
628,1,102122,5,1,135
628,1,106029,6,1,22
628,1,109789,7,1,142
628,1,66233,8,1,15
628,1,9053,9,1,17
628,1,121659,10,1,25
628,2,115902,1,1,24
628,2,43855,2,1,138
628,2,15442,3,1,148
628,2,119750,4,1,24
628,2,13763,5,1,20
628,2,33835,6,1,22
628,2,89516,7,0,0
628,2,65044,8,1,28
628,2,124254,9,1,17
628,2,139949,10,1,21
629,1,22475,1,0,0
629,1,88691,2,0,0
629,1,53324,3,0,0
629,1,70261,4,1,17
629,1,139728,5,0,0
629,1,147827,6,1,155
629,1,79259,7,0,0
629,1,2156,8,0,0
629,1,104794,9,0,0
629,1,125612,10,0,0
629,2,85584,1,0,0
629,2,137714,2,0,0
629,2,79665,3,0,0
629,2,136749,4,0,0
629,2,67210,5,0,0
629,2,143087,6,0,0
629,2,60000,7,0,0
629,2,32732,8,0,0
629,2,131722,9,0,0
629,2,108777,10,0,0
630,1,146504,1,0,0
630,1,134567,2,1,16
630,1,86517,3,0,0
630,1,124802,4,0,0
630,1,114524,5,1,22
630,1,137878,6,1,23
630,1,57773,7,1,18
630,1,134969,8,0,0
630,1,67685,9,0,0
630,1,69472,10,0,0
630,2,126731,1,0,0
630,2,62204,2,1,17
630,2,107153,3,1,155
630,2,103164,4,0,0
630,2,98606,5,0,0
630,2,7763,6,0,0
630,2,82024,7,1,26
630,2,148356,8,1,25
630,2,138766,9,1,28
630,2,47351,10,1,18
630,3,96420,1,1,17
630,3,61245,2,1,18
630,3,56056,3,1,16
630,3,12508,4,1,19
630,3,133103,5,1,23
630,3,133785,6,1,142
630,3,105552,7,1,24
630,3,138585,8,0,0
630,3,126973,9,0,0
630,3,67919,10,1,15
630,4,106992,1,0,0
630,4,22273,2,0,0
630,4,17915,3,1,8
630,4,116452,4,0,0
630,4,76717,5,0,0
630,4,125789,6,0,0
630,4,59331,7,1,20
630,4,31210,8,0,0
630,4,47824,9,0,0
630,4,7735,10,1,26
631,1,138092,1,0,0
631,1,103226,2,1,21
631,1,95349,3,0,0
631,1,77663,4,1,19
631,1,50318,5,1,21
631,1,71551,6,0,0
631,1,119546,7,1,16
631,1,149646,8,0,0
631,1,47739,9,1,20
631,1,98245,10,1,24
631,2,89981,1,0,0
631,2,109299,2,0,0
631,2,93502,3,0,0
631,2,139976,4,0,0
631,2,114250,5,0,0
631,2,101954,6,1,142
631,2,102784,7,1,22
631,2,48579,8,1,15
631,2,749,9,1,14
631,2,76984,10,1,15
631,3,140436,1,0,0
631,3,68492,2,0,0
631,3,127221,3,1,141
631,3,5339,4,0,0
631,3,122528,5,1,25
631,3,103900,6,0,0
631,3,146357,7,1,14
631,3,35862,8,1,10
631,3,100505,9,0,0
631,3,82804,10,1,22
632,1,3964,1,1,19
632,1,69128,2,0,0
632,1,53374,3,0,0
632,1,63193,4,0,0
632,1,89067,5,1,20
632,1,14625,6,0,0
632,1,97726,7,1,24
632,1,21317,8,1,155
632,1,93327,9,1,131
632,1,53258,10,1,25
632,2,97483,1,0,0
632,2,71780,2,0,0
632,2,131032,3,0,0
632,2,45245,4,0,0
632,2,24392,5,0,0
632,2,105742,6,0,0
632,2,58510,7,0,0
632,2,121991,8,0,0
632,2,92484,9,0,0
632,2,82695,10,0,0
632,3,27367,1,0,0
632,3,115897,2,0,0
632,3,78199,3,0,0
632,3,75343,4,0,0
632,3,34419,5,0,0
632,3,41976,6,0,0
632,3,44940,7,0,0
632,3,38254,8,0,0
632,3,43340,9,0,0
632,3,13528,10,0,0
633,1,96898,1,1,24
633,1,117899,2,0,0
633,1,147375,3,0,0
633,1,102505,4,0,0
633,1,91515,5,0,0
633,1,11382,6,0,0
633,1,51270,7,1,16
633,1,75398,8,1,19
633,1,32408,9,0,0
633,1,44701,10,0,0
633,2,96702,1,0,0
633,2,145374,2,0,0
633,2,100134,3,0,0
633,2,66390,4,0,0
633,2,37681,5,0,0
633,2,129916,6,0,0
633,2,109157,7,0,0
633,2,34911,8,0,0
633,2,48613,9,1,129
633,2,95424,10,0,0
633,3,149784,1,0,0
633,3,55408,2,1,17
633,3,109962,3,0,0
633,3,138963,4,0,0
633,3,121602,5,0,0
633,3,90130,6,0,0
633,3,29977,7,0,0
633,3,133228,8,0,0
633,3,113383,9,0,0
633,3,16925,10,0,0
633,4,89978,1,0,0
633,4,23385,2,0,0
633,4,45846,3,0,0
633,4,12811,4,1,144
633,4,117413,5,0,0
633,4,42734,6,1,22
633,4,28891,7,1,165
633,4,81505,8,0,0
633,4,95084,9,1,19
633,4,15610,10,1,21
633,5,88194,1,0,0
633,5,19759,2,0,0
633,5,63578,3,0,0
633,5,69780,4,0,0
633,5,149765,5,1,21
633,5,29784,6,0,0
633,5,64266,7,0,0
633,5,44302,8,0,0
633,5,103550,9,0,0
633,5,138752,10,0,0
634,1,119581,1,1,19
634,1,140643,2,1,130
634,1,3600,3,1,12
634,1,62883,4,1,20
634,1,133496,5,1,19
634,1,45861,6,1,13
634,1,134925,7,1,20
634,1,93467,8,1,17
634,1,132796,9,1,31
634,1,105366,10,1,18
635,1,116319,1,0,0
635,1,72528,2,0,0
635,1,63103,3,0,0
635,1,93902,4,0,0
635,1,123820,5,1,163
635,1,28560,6,1,153
635,1,53563,7,1,24
635,1,74103,8,1,144
635,1,93386,9,0,0
635,1,9338,10,0,0
636,1,18119,1,1,20
636,1,14499,2,1,27
636,1,78,3,1,19
636,1,36399,4,1,178
636,1,118909,5,1,19
636,1,54927,6,1,14
636,1,140041,7,1,15
636,1,112826,8,1,20
636,1,12038,9,1,15
636,1,142669,10,1,24
636,2,102677,1,1,20
636,2,28941,2,1,17
636,2,90379,3,1,25
636,2,13381,4,1,17
636,2,137177,5,1,27
636,2,15902,6,0,0
636,2,69743,7,1,17
636,2,11476,8,1,20
636,2,140930,9,1,20
636,2,116224,10,1,21
636,3,122257,1,1,22
636,3,23938,2,1,28
636,3,47357,3,0,0
636,3,93465,4,1,143
636,3,147305,5,1,19
636,3,128164,6,0,0
636,3,10284,7,1,18
636,3,47950,8,1,23
636,3,145388,9,0,0
636,3,141978,10,1,139
636,4,1855,1,0,0
636,4,32954,2,1,29
636,4,125725,3,0,0
636,4,89908,4,1,19
636,4,34168,5,0,0
636,4,85056,6,1,28
636,4,7123,7,1,144
636,4,115368,8,0,0
636,4,102605,9,1,16
636,4,93816,10,1,142
636,5,116418,1,1,14
636,5,1559,2,1,27
636,5,25645,3,1,21
636,5,72940,4,1,21
636,5,21270,5,1,21
636,5,3095,6,1,22
636,5,18452,7,1,27
636,5,11427,8,1,17
636,5,41587,9,1,22
636,5,13523,10,1,25
637,1,28254,1,0,0
637,1,149622,2,1,15
637,1,83825,3,0,0
637,1,122612,4,1,19
637,1,69720,5,1,22
637,1,110824,6,0,0
637,1,116841,7,1,19
637,1,22727,8,0,0
637,1,67530,9,0,0
637,1,148707,10,0,0
637,2,20886,1,1,17
637,2,120430,2,0,0
637,2,78757,3,1,154
637,2,125215,4,0,0
637,2,56971,5,1,19
637,2,123672,6,1,16
637,2,110881,7,0,0
637,2,29892,8,0,0
637,2,106381,9,1,23
637,2,140323,10,0,0
637,3,9761,1,0,0
637,3,62211,2,1,11
637,3,73512,3,1,15
637,3,108690,4,1,14
637,3,144340,5,0,0
637,3,2237,6,1,24
637,3,53081,7,1,144
637,3,72049,8,0,0
637,3,101965,9,0,0
637,3,142228,10,1,142
637,4,78436,1,0,0
637,4,66591,2,1,17
637,4,96163,3,1,17
637,4,55143,4,1,13
637,4,23497,5,0,0
637,4,37084,6,0,0
637,4,73025,7,1,23
637,4,10364,8,1,18
637,4,146916,9,0,0
637,4,84086,10,1,19
637,5,91565,1,1,17
637,5,141093,2,0,0
637,5,73239,3,0,0
637,5,25487,4,0,0
637,5,124788,5,1,19
637,5,140225,6,0,0
637,5,61224,7,0,0
637,5,143057,8,0,0
637,5,131123,9,0,0
637,5,64934,10,0,0
638,1,90199,1,0,0
638,1,96039,2,1,26
638,1,35391,3,1,28
638,1,110063,4,1,27
638,1,77656,5,0,0
638,1,126350,6,1,25
638,1,73886,7,1,138
638,1,65347,8,1,21
638,1,146778,9,1,22
638,1,118837,10,1,17
638,2,149102,1,1,19
638,2,81064,2,1,24
638,2,112986,3,1,23
638,2,58836,4,1,24
638,2,2082,5,1,13
638,2,85481,6,1,18
638,2,109502,7,1,167
638,2,69511,8,1,23
638,2,16461,9,1,20
638,2,72463,10,1,161
638,3,137899,1,0,0
638,3,73771,2,1,20
638,3,66470,3,1,19
638,3,12821,4,1,129
638,3,95471,5,1,23
638,3,52754,6,1,138
638,3,32904,7,1,17
638,3,34202,8,0,0
638,3,33072,9,1,21
638,3,79424,10,0,0
638,4,120670,1,0,0
638,4,13000,2,1,16
638,4,114390,3,1,22
638,4,92943,4,1,17
638,4,144120,5,0,0
638,4,2084,6,0,0
638,4,108716,7,0,0
638,4,114443,8,1,142
638,4,10220,9,0,0
638,4,19844,10,1,22
638,5,2594,1,0,0
638,5,10214,2,0,0
638,5,113327,3,0,0
638,5,5157,4,1,129
638,5,124555,5,1,144
638,5,36090,6,1,22
638,5,145475,7,0,0
638,5,130369,8,1,18
638,5,114884,9,0,0
638,5,135050,10,0,0
638,6,12914,1,0,0
638,6,98568,2,0,0
638,6,73883,3,0,0
638,6,46126,4,0,0
638,6,48421,5,0,0
638,6,9837,6,0,0
638,6,148672,7,0,0
638,6,5665,8,1,153
638,6,68514,9,0,0
638,6,91713,10,0,0
638,7,125671,1,1,18
638,7,79491,2,1,31
638,7,63003,3,1,172
638,7,112090,4,0,0
638,7,47946,5,1,22
638,7,645,6,1,36
638,7,44645,7,1,21
638,7,53501,8,1,17
638,7,80799,9,1,24
638,7,21578,10,1,20
638,8,50138,1,0,0
638,8,55508,2,0,0
638,8,81235,3,0,0
638,8,347,4,1,25
638,8,144682,5,0,0
638,8,124432,6,1,20
638,8,89170,7,1,21
638,8,57014,8,0,0
638,8,80018,9,1,28
638,8,146137,10,0,0
638,9,92358,1,0,0
638,9,2541,2,0,0
638,9,131572,3,0,0
638,9,64869,4,0,0
638,9,124693,5,1,14
638,9,41052,6,0,0
638,9,145447,7,0,0
638,9,52882,8,0,0
638,9,63024,9,0,0
638,9,94158,10,0,0
639,1,92575,1,1,17
639,1,5893,2,1,14
639,1,72256,3,1,20
639,1,44784,4,0,0
639,1,111061,5,1,23
639,1,124609,6,1,22
639,1,106981,7,1,19
639,1,139299,8,1,15
639,1,148241,9,1,17
639,1,141310,10,1,20
639,2,126404,1,0,0
639,2,1719,2,1,12
639,2,108556,3,1,18
639,2,37885,4,1,19
639,2,39148,5,1,27
639,2,24572,6,1,12
639,2,106201,7,1,20
639,2,114604,8,1,15
639,2,56038,9,1,20
639,2,62047,10,1,16
639,3,113268,1,1,22
639,3,29276,2,1,34
639,3,5462,3,1,27
639,3,139192,4,1,152
639,3,86908,5,1,19
639,3,46014,6,1,19
639,3,126855,7,1,21
639,3,73394,8,1,12
639,3,33739,9,0,0
639,3,89751,10,1,13
639,4,43371,1,0,0
639,4,54817,2,1,24
639,4,99224,3,1,18
639,4,95371,4,0,0
639,4,18160,5,0,0
639,4,24153,6,1,25
639,4,3979,7,1,152
639,4,118248,8,1,140
639,4,92085,9,1,161
639,4,63933,10,1,18
639,5,46961,1,0,0
639,5,145310,2,1,14
639,5,9028,3,0,0
639,5,35736,4,1,22
639,5,125762,5,0,0
639,5,111378,6,1,16
639,5,52522,7,0,0
639,5,149469,8,1,20
639,5,93113,9,0,0
639,5,77127,10,0,0
639,6,27082,1,0,0
639,6,141117,2,0,0
639,6,50446,3,1,16
639,6,38550,4,0,0
639,6,42801,5,1,13
639,6,88569,6,0,0
639,6,7314,7,1,22
639,6,69716,8,0,0
639,6,22414,9,0,0
639,6,56705,10,0,0
640,1,37907,1,1,17
640,1,41521,2,0,0
640,1,44549,3,0,0
640,1,149912,4,1,158
640,1,50525,5,1,22
640,1,85395,6,1,18
640,1,83004,7,1,23
640,1,137658,8,1,163
640,1,10779,9,1,18
640,1,44397,10,1,22
640,2,14394,1,0,0
640,2,64602,2,0,0
640,2,114786,3,0,0
640,2,99637,4,0,0
640,2,101406,5,0,0
640,2,124030,6,0,0
640,2,112235,7,0,0
640,2,87411,8,0,0
640,2,64369,9,1,150
640,2,70289,10,1,17
640,3,73708,1,1,157
640,3,106924,2,1,13
640,3,46246,3,0,0
640,3,127268,4,1,19
640,3,131216,5,1,159
640,3,18397,6,1,23
640,3,82717,7,1,144
640,3,40448,8,0,0
640,3,124081,9,1,137
640,3,90188,10,1,18
640,4,149041,1,0,0
640,4,51349,2,0,0
640,4,30775,3,1,20
640,4,85244,4,0,0
640,4,15360,5,0,0
640,4,77527,6,0,0
640,4,145299,7,0,0
640,4,21314,8,1,15
640,4,112633,9,1,12
640,4,15826,10,0,0
641,1,146879,1,1,24
641,1,124106,2,1,26
641,1,146625,3,1,15
641,1,131005,4,1,25
641,1,133018,5,1,17
641,1,109464,6,1,166
641,1,12808,7,1,20
641,1,60019,8,1,156
641,1,85718,9,1,149
641,1,84631,10,1,14
641,2,24351,1,1,25
641,2,61625,2,0,0
641,2,185,3,0,0
641,2,13548,4,1,24
641,2,53493,5,1,24
641,2,75998,6,1,17
641,2,133782,7,0,0
641,2,124955,8,1,154
641,2,118569,9,0,0
641,2,6546,10,1,23
641,3,72687,1,1,14
641,3,73336,2,0,0
641,3,27742,3,1,18
641,3,145953,4,0,0
641,3,54283,5,1,135
641,3,9728,6,0,0
641,3,75346,7,0,0
641,3,130179,8,1,18
641,3,25601,9,0,0
641,3,138892,10,0,0
642,1,888,1,1,144
642,1,865,2,1,20
642,1,82418,3,1,22
642,1,23372,4,0,0
642,1,15710,5,0,0
642,1,22012,6,1,21
642,1,111285,7,1,16
642,1,44093,8,1,24
642,1,125421,9,1,22
642,1,100189,10,1,171
642,2,37089,1,1,25
642,2,124642,2,1,24
642,2,35067,3,1,20
642,2,33858,4,1,143
642,2,57871,5,1,17
642,2,123830,6,1,129
642,2,64754,7,1,14
642,2,93630,8,1,25
642,2,115422,9,1,15
642,2,26164,10,1,25
643,1,145156,1,0,0
643,1,121757,2,0,0
643,1,133864,3,0,0
643,1,86454,4,1,18
643,1,63409,5,0,0
643,1,125108,6,0,0
643,1,81221,7,0,0
643,1,130688,8,1,23
643,1,68277,9,0,0
643,1,63269,10,1,18
643,2,74511,1,1,20
643,2,180,2,1,23
643,2,61387,3,0,0
643,2,63786,4,0,0
643,2,121689,5,0,0
643,2,5065,6,1,26
643,2,101753,7,0,0
643,2,2073,8,0,0
643,2,126658,9,1,18
643,2,130178,10,0,0
643,3,135347,1,0,0
643,3,130748,2,0,0
643,3,79392,3,1,28
643,3,133603,4,1,23
643,3,18544,5,0,0
643,3,59392,6,1,19
643,3,3245,7,0,0
643,3,142970,8,1,17
643,3,4998,9,1,166
643,3,75330,10,1,18
643,4,2052,1,1,13
643,4,88006,2,0,0
643,4,59439,3,0,0
643,4,21259,4,0,0
643,4,87109,5,0,0
643,4,133348,6,0,0
643,4,18896,7,0,0
643,4,65572,8,0,0
643,4,84471,9,0,0
643,4,10437,10,1,23
645,1,56458,1,1,21
645,1,118051,2,1,19
645,1,59606,3,1,13
645,1,127984,4,1,18
645,1,41497,5,1,26
645,1,143613,6,1,31
645,1,147416,7,1,126
645,1,70725,8,1,20
645,1,50290,9,0,0
645,1,145729,10,1,16
645,2,92709,1,0,0
645,2,3640,2,0,0
645,2,51829,3,0,0
645,2,58835,4,0,0
645,2,111679,5,0,0
645,2,145321,6,0,0
645,2,61857,7,1,17
645,2,110134,8,0,0
645,2,7710,9,0,0
645,2,137911,10,1,20
645,3,130260,1,1,136
645,3,1195,2,1,27
645,3,147867,3,1,16
645,3,2500,4,1,27
645,3,46367,5,0,0
645,3,126140,6,1,22
645,3,149096,7,1,21
645,3,72183,8,1,22
645,3,49142,9,1,123
645,3,45714,10,1,16
645,4,16091,1,1,21
645,4,106115,2,1,25
645,4,125573,3,1,14
645,4,47148,4,0,0
645,4,12212,5,0,0
645,4,119991,6,0,0
645,4,10111,7,1,17
645,4,114344,8,0,0
645,4,104296,9,1,21
645,4,71295,10,0,0
645,5,54775,1,1,17
645,5,131503,2,1,22
645,5,21785,3,1,133
645,5,920,4,1,151
645,5,115008,5,1,16
645,5,81568,6,0,0
645,5,137567,7,1,16
645,5,115393,8,1,26
645,5,60466,9,0,0
645,5,52320,10,1,150
645,6,33278,1,1,22
645,6,30162,2,1,28
645,6,134214,3,1,17
645,6,92549,4,1,15
645,6,13252,5,1,155
645,6,14065,6,0,0
645,6,51373,7,1,10
645,6,80662,8,0,0
645,6,6507,9,0,0
645,6,100575,10,0,0
645,7,137466,1,1,27
645,7,105634,2,1,132
645,7,81394,3,1,170
645,7,62390,4,0,0
645,7,106289,5,1,14
645,7,111056,6,1,160
645,7,67399,7,1,14
645,7,99886,8,1,21
645,7,88221,9,1,165
645,7,12607,10,1,23
645,8,3562,1,0,0
645,8,125807,2,0,0
645,8,82303,3,1,22
645,8,22833,4,1,21
645,8,98226,5,0,0
645,8,42022,6,0,0
645,8,131774,7,0,0
645,8,46383,8,1,11
645,8,131575,9,1,16
645,8,2986,10,0,0
646,1,57334,1,1,16
646,1,94989,2,0,0
